pk_cid,Probability_ema_acount
1526418,0.4344555026250685
1347989,0.4344478464973924
1312148,0.4342892750538344
1488231,0.4342533230336609
1403936,0.43372214947400495
1491913,0.43361924294686127
818499,0.4332890784614446
1498324,0.43317299429655814
1515071,0.43248110725277594
1446684,0.43234971363333147
1400980,0.43231512508216857
1392157,0.43188366366399145
1235328,0.4314550335294392
1524997,0.43141542433379426
1010976,0.4310277043062565
1029090,0.43085363726279413
1400939,0.4307737493488372
1436663,0.43070984507920734
1378673,0.43036557237901074
1472554,0.43023643431879455
1452606,0.430155914653447
1523749,0.42912162948098626
1525442,0.42861183338474934
1250619,0.42823031898633457
1536879,0.42799584591702977
1525708,0.42779748924266975
1402315,0.4273557494196403
1434251,0.4270154651013531
1394680,0.4269936260833169
1496890,0.42692337264126695
1380387,0.4266634169929887
1055555,0.4265146531329479
1490947,0.42645761263171417
1015138,0.42620213258651657
1463709,0.4259574177671261
1383914,0.425945072004679
1531541,0.4258374559704674
1374039,0.4253945377293719
1264262,0.4251597725427648
1341790,0.4246664673362186
1500273,0.42414906762493493
1523301,0.42360818714345205
1514526,0.4235038845103109
1357743,0.4234808500236916
1545686,0.4227320593473916
1478604,0.42251136598554323
1496600,0.4222899545595433
1367784,0.4222667023544541
1385487,0.4219797623302519
1501689,0.4214905190079862
1391116,0.4212397635810119
1388355,0.42105584582568106
848438,0.42082745498381685
1357262,0.42077945370976433
1437432,0.42066724851282555
1356701,0.42027402958161725
1528994,0.4201606136644377
1496739,0.4195293352121695
1209803,0.41938791602456976
1379820,0.41893306807531633
897314,0.4187242962676543
1380239,0.4185911305753904
1403254,0.41815468681565415
1320204,0.41735926155017194
391512,0.41594060768710517
1299059,0.4155105213814429
1524732,0.41550412223273403
1390026,0.41530800548205515
1363889,0.4152085573088002
1516218,0.4143769302510534
1381650,0.41433823689312665
46507,0.4139439241118285
1294268,0.41356267571906935
1535938,0.41329460116814787
968617,0.4132836889415274
1512876,0.4127948190587993
1516109,0.41201074818488087
1510114,0.4118375252889819
1139270,0.41151264212734967
1318215,0.4114155658361167
1303857,0.41140290275942926
1543001,0.4113626106134151
1017714,0.4113091406725864
1513782,0.41086258416825067
1517301,0.41086258416825067
1467278,0.41034801757338585
1515623,0.4087117629179024
1546790,0.4085806200641287
1253118,0.40848901257981124
1390254,0.40848668350097206
1035793,0.408425190098829
1341673,0.40840693598447075
1530419,0.4083324648080659
1521385,0.40826067754298545
1521916,0.40803403169248226
1545646,0.4072785519357761
1540447,0.4072785519357761
1111475,0.4071154521111868
1515604,0.40705475602318775
1254222,0.4070200501297708
1160201,0.4068150982482491
1499277,0.40654851250523777
1546485,0.4062997388063433
1394701,0.40625465316513026
1126179,0.40609735741185743
550960,0.40560436220411106
1530662,0.4051304333071912
1200081,0.40481225907599494
1509359,0.40466138568057314
1341955,0.4041563331201169
1514514,0.40380263974739067
1525976,0.40364630659436923
1217406,0.40344095623352855
1517187,0.40342083898042097
1389649,0.4033118719029527
605143,0.403173798585708
1522541,0.4029277461259175
1530305,0.40278852050447883
1240687,0.402404218046386
1503343,0.402334262331957
1119392,0.4022737875466997
1529955,0.40215086713502807
1526658,0.40205509534052
1545356,0.401988125524608
1522922,0.4016020224061412
1544873,0.4015429624123064
1546272,0.40146921874013297
1231277,0.4014690061271401
1015118,0.4014114089656705
1214488,0.40093798749156667
1519035,0.400928048911683
1527761,0.4004191644853873
1012242,0.40029049324635285
1515490,0.40005546072922826
1522305,0.4000400114855872
1362894,0.39990791654112967
1535952,0.3998743248880917
1257412,0.3992970233647703
1531233,0.3991469814011172
1528790,0.3987477842235125
1525610,0.3985938079891585
1376146,0.3985661636783362
1006629,0.3975721971571513
1254018,0.39736581974161617
1237354,0.39715570587695304
1040960,0.39714175965341697
1524069,0.3969435162408781
1258252,0.39689542579657155
1525159,0.39642835688324696
1109627,0.39640363002081846
1242329,0.39616116166018367
1504224,0.39537633266114625
1515465,0.39501306692523813
1536330,0.39480213387608076
1544939,0.39480213387608076
1541606,0.39471392172687264
893533,0.39459726319476823
1497499,0.394175423461553
1546414,0.39414273022119917
1510500,0.3939882021755605
1524374,0.39394064466813455
1320008,0.3938747813040315
1531604,0.39386067364338795
1520716,0.3938320608707077
1175116,0.3937218179344519
1388145,0.3936188354296337
1376155,0.3929304629101194
1516546,0.39289277553418683
908012,0.3924483798810127
1543049,0.3922065584109231
1519311,0.392106476357439
1512665,0.392106476357439
1543038,0.39194290560661144
842636,0.39151795088728525
1247204,0.39124379755527855
1543805,0.3909615695080202
1016536,0.39091897797966313
1523748,0.3904251268847207
1524994,0.3904251268847207
1518648,0.3900795871613598
1538846,0.3895664937273736
1539552,0.3895664937273736
1467833,0.3893140182225587
1540375,0.3890254973687644
1521559,0.3888582819879549
1517385,0.3887240008417772
1524992,0.3885060601054889
1536212,0.3882661861636625
1542663,0.3882661861636625
1397198,0.38771453706493736
881647,0.38763445501197435
1537759,0.387310283481522
1534081,0.3872627506334317
1364558,0.3872136711033828
1525398,0.3866812387205237
1546052,0.3863833494620831
1536238,0.38619872795585336
1538219,0.3861235962463522
1546488,0.3857878715092048
1536262,0.38575417921026844
1016620,0.3843439698852491
1530854,0.3843132484397276
1518299,0.38422918718109333
1544316,0.38398319150654636
1516548,0.3832551885268753
1525135,0.3831620552543105
1525436,0.3828802425816126
1547287,0.38239753859434356
1520381,0.3822920387856089
1526712,0.38206752053876725
1341480,0.38205783967532453
1537538,0.38088535357241393
1545149,0.3807197603649977
1516022,0.38056759720789973
1432238,0.3805223090013174
1537673,0.38011665733655814
1543467,0.38009771803549447
1537142,0.3800739134496028
1546486,0.3800739134496028
1536428,0.37984911085977885
1544773,0.3794502767441606
1516446,0.37932867493262995
692109,0.3790404763499086
1543317,0.3786043827691773
1536052,0.37854956570058457
1528833,0.3785092216612679
1541312,0.37831181237106504
1541314,0.37815461123318567
1135945,0.3772470387598843
1413845,0.37717994586169695
1149869,0.37689755654520346
1546153,0.37605128145705113
1008105,0.3760118970513804
1387309,0.3759167179467737
1355167,0.3758982757663035
1525606,0.3749177559214651
1141182,0.3749119998761738
1261703,0.3744152812612868
1334547,0.37439873063300233
1259548,0.37439873063300233
1543659,0.3743673953294444
452853,0.37406946151872505
1136017,0.3740443399482408
1260310,0.37400429454429684
1224806,0.37400429454429684
1516213,0.37392289141657453
1248697,0.3739206625889336
1544827,0.3731153056487569
1164046,0.37276522519955324
1256438,0.37237078911084764
1530465,0.37214155696191586
1136262,0.3720605748992345
1308525,0.3720159239483546
1544314,0.37188126612221917
1305260,0.37178463731059286
1294220,0.3717644073873689
1545967,0.3714521907317471
1191612,0.37100332907496275
1138831,0.3704732865370606
1533474,0.37038970146590394
1328970,0.37020189755890764
1540399,0.370200717128436
1540011,0.37016558243040765
1542969,0.36955669676895786
1536967,0.3695520287887751
1545742,0.36940273199182655
1543029,0.36923973137361626
1539843,0.36923973137361626
1548214,0.3690525531118058
1257720,0.36893043531807834
1529618,0.3688294758605824
1266102,0.3682779433048972
1546544,0.36820002078910763
741687,0.3681697665378579
1541211,0.36806431534595857
1542773,0.3679880161555827
1539063,0.3679880161555827
1538118,0.36761131281679515
1543973,0.3674894635822677
1530424,0.36726134561333573
1248047,0.36714932217705515
1451119,0.36692764969748637
1250699,0.36675488608834966
1548000,0.3666925053101887
1004112,0.3661912560865506
1532799,0.36614655884496383
1543230,0.36560578370019675
1236822,0.36560238253256716
1541103,0.365588899587845
1541524,0.3655287413548577
1545189,0.3653671546347993
1537301,0.36479241860826167
1539486,0.36437186293351176
1545476,0.3643223009911467
1520797,0.3636655700575893
1338643,0.3632984965414377
1547173,0.3625663912863814
1546081,0.3625663912863814
1435486,0.3625369871722587
1544097,0.36252870100289125
1527007,0.36186662270075076
883474,0.361810569851095
1415841,0.36113783929196763
1520563,0.3598708468600165
1493168,0.35983185708978815
1138501,0.3594538421992201
1286057,0.3594422781982253
1536161,0.3554452806995164
1543586,0.35539324836686664
1538937,0.3550342059767153
1538628,0.35480257249970815
1361098,0.35429895056585003
1532167,0.3538179474096803
1412803,0.3531719340572632
1178800,0.353121534772777
1544556,0.3528966086340563
1542776,0.35247558216456115
44956,0.35214240733150254
1034645,0.35210247750163587
1544567,0.3517574682137068
1546438,0.3517574682137068
1537622,0.3507964824588871
1536046,0.35052469450913154
1547739,0.35011433707295714
1054900,0.3497996081371562
1526504,0.34941943321564795
1540930,0.34851618436934995
1022280,0.34847632051186617
1527164,0.34838566749057664
1473156,0.34831624795363214
1544955,0.34817014842438415
1044452,0.3480799806508908
1544500,0.34804545431731065
1534220,0.34774317434847996
1541466,0.34695105149629085
1545947,0.34695105149629085
1537389,0.34687885454300227
1543097,0.34687885454300227
1547378,0.34687885454300227
1536707,0.34687885454300227
1542746,0.34687885454300227
1538822,0.3463100845262833
1545719,0.34619915884482944
1540387,0.34614830775783373
1548216,0.34614830775783373
1546156,0.34614830775783373
1020471,0.34582677537022694
1539265,0.345579309383808
1000716,0.34546999849468824
1515748,0.34546951544865423
1546870,0.34534909877146364
1543494,0.34521963415297385
1542899,0.34518732200301405
1542951,0.34518732200301405
1541664,0.34518732200301405
1544612,0.34518732200301405
1546608,0.34518732200301405
1545883,0.34518732200301405
1544426,0.3450975793931417
1534458,0.34493027841619
1544573,0.34484876259863945
1539876,0.34452132397763713
1541132,0.3440101824843727
1547090,0.3438877768438197
1542801,0.3438877768438197
1547874,0.3438877768438197
1541306,0.34377357657350416
1546308,0.34345787579171516
1532074,0.3426357957243955
1546117,0.3425754444635994
1546371,0.3425754444635994
1538366,0.3421583306325208
1543188,0.3421583306325208
1543460,0.3418783592538593
1537726,0.3418783592538593
1546484,0.3418783592538593
1539038,0.3418783592538593
1539054,0.3418783592538593
1044068,0.3418716332901564
1541625,0.34161445870877966
1548213,0.3412670231752611
1236471,0.34092285649346077
1285800,0.34092285649346077
1540756,0.34040220013765465
1546074,0.3399003395037184
1540076,0.3396891948300517
1185110,0.3393389650545971
1544634,0.3388661918908755
1539928,0.3388661918908755
1538100,0.3388661918908755
1541056,0.3388661918908755
1543826,0.3388661918908755
1538627,0.33879399493758694
1545353,0.33879399493758694
1513271,0.3385115404949025
875038,0.3375556139488712
1540668,0.3374312037012493
1544235,0.33628337004435765
1547036,0.33628337004435765
1545608,0.33628337004435765
1524107,0.33598869083576444
894435,0.3358448498111927
1517089,0.3354967476726643
1033449,0.33515846733703775
1026224,0.3341750819882406
1502356,0.33330936447874615
1186014,0.33223452143217796
1523078,0.3314044745436266
1536348,0.3312253361621102
1545542,0.33115314442378146
1505256,0.33114701756905934
1049561,0.32919326377422636
1006696,0.32768151831979453
1542756,0.325076393130183
1049673,0.32439963997971366
1544353,0.32378614735674494
1536881,0.3235909363103332
1538706,0.32321729463285964
1545725,0.3220207958629451
1036919,0.32158403904082866
1539573,0.3215284860685364
1194339,0.31997651293451734
1547290,0.31992260851409854
1537103,0.31855812163889263
1301338,0.3182571667213714
1537838,0.31814290881039226
1073640,0.3173628804651884
1525425,0.31674560577244565
1108763,0.3158580832399681
1141426,0.3157720567098354
1544012,0.31538370219497547
1524803,0.31436757454882286
1027577,0.3143140596234766
1537541,0.31211495327316385
1546666,0.3102537781186235
1463554,0.30978751728625376
1530545,0.3091617410422192
1470930,0.30909009864275205
1024678,0.3086654209533829
1537748,0.30858074209218284
1545770,0.30665719981922834
1502051,0.30587104445872487
1507174,0.3045873889682508
1142360,0.3028451867332301
491473,0.3021932951022536
1515680,0.30204664797420305
913737,0.30107832865755346
1095774,0.2997320624829874
1103223,0.2987711112988421
1163636,0.2987490802787478
1507628,0.2984260944479736
1206773,0.29778841957516944
1480461,0.297456326104355
1547448,0.29728393096727906
1286388,0.29664480000320104
1190811,0.29632641245280467
1498129,0.2958634203608097
1320837,0.2938342819080822
1537719,0.2925911420848528
1547060,0.292008670944266
1480636,0.2919714860094877
1545914,0.28976429011430493
1544363,0.2878111000645391
1546264,0.2878111000645391
1241947,0.28748430355535515
1545370,0.2861766834847706
1164195,0.2853825499391581
1036528,0.28522069508675185
1545040,0.2850020433032784
1030211,0.28341003909204926
1499836,0.2830188209756186
1278039,0.28108949714022874
1526619,0.2787850661970562
1165949,0.2776876041697462
1431790,0.27726157535935136
519544,0.2768540623722907
1446154,0.27667858805684126
1089889,0.2751828563245113
1029815,0.2740412932982292
1183915,0.2732695775198974
1113829,0.2731452527531127
1147598,0.2730460043134734
1545354,0.2723685991260694
1310548,0.27223558095242706
1210595,0.2715383014020808
1202685,0.2715076014670495
1501007,0.2714879660270595
1224980,0.27139752592017385
1090813,0.27058494655938664
1256738,0.27037640443445227
1045920,0.2703172955838097
1301629,0.2696033744405653
1546463,0.2686934598101863
1121175,0.2685340566163262
1543092,0.2679937355872239
1231936,0.2670014874549852
1029572,0.2662139681096483
1066782,0.26594518910237697
1160732,0.26558470850342286
1045325,0.26525648889129955
1262672,0.2648193475289962
1100449,0.2641989797215346
716631,0.2640380794610006
1221165,0.2639097988440376
1322424,0.26374721169302284
1031023,0.26337628795702844
1523141,0.2630979630420414
1396079,0.2618218143607795
555317,0.26041845053184315
1547475,0.2602393561009095
1089980,0.2601844947731583
1224307,0.25924969081060917
1064428,0.2591226984161735
1385569,0.25864676664156677
1545524,0.258424071711209
1123750,0.25840187525983266
1295837,0.25771109499116646
1543986,0.25742402427003586
1019033,0.2557171936739508
1546139,0.2552200740627669
1349795,0.2545432189043202
1544202,0.253020913942155
1406376,0.2518923490099531
1011498,0.25074076446031596
1524201,0.2501311793498038
1298758,0.24997491559811832
1522316,0.24992744642483958
1344785,0.24966379348801576
1350652,0.24966379348801576
1118830,0.24938516750691134
1405516,0.24919238178473896
1082754,0.24836600057685979
1545976,0.2479987107622192
1311276,0.2479763702487924
1380683,0.24705658101238223
1145052,0.24670904263205976
1400221,0.24607319959298415
1190195,0.24600668800643816
1406265,0.2459480816399595
1534086,0.24585001075690527
1547993,0.24585001075690527
814113,0.2457282591562929
1404278,0.24541412524320877
1212296,0.24525842840562323
1131610,0.24525842840562323
1210637,0.24365901064462905
1545297,0.24259708574285613
1516797,0.24247130066863512
1366096,0.2423611908112158
1544998,0.24230191396718753
1324240,0.24141657915488857
1545678,0.24046666936300942
1327009,0.24017314254195896
1542859,0.23968305988385374
1341067,0.23941797154235853
541074,0.23915511368556983
802030,0.23871173579692972
1374733,0.23840080586958337
558593,0.23829984872725565
1244719,0.23803341316835863
737869,0.23769589377930414
1419189,0.23715992847483666
1297473,0.23686052429435364
753246,0.23681264342481767
1144974,0.23660265326282437
763371,0.23643717184240068
231986,0.23643717184240068
1545718,0.23548701119833948
1127282,0.23520355537249843
1132928,0.23520355537249843
1106000,0.23520355537249843
1322437,0.2350002808065703
1095031,0.23498487214431688
699441,0.23413591049882262
1469747,0.23410390623884575
1186046,0.23391518385521226
1152823,0.23391518385521226
1501381,0.2336758464727982
917783,0.2323486738660474
663346,0.2323486738660474
1393034,0.2323321542555535
1475180,0.23230815476381714
1268419,0.23204659840228944
1248787,0.23204659840228944
1123739,0.23204659840228944
1126046,0.23204659840228944
1051402,0.23204659840228944
150764,0.23186706687167405
1522271,0.2315399185666226
186486,0.23026450276910995
1512492,0.23005237366824363
1438097,0.22973310058382893
897155,0.22932198460675843
1543371,0.22886009319541395
1191506,0.22875254901369113
152099,0.22868274074951586
1256764,0.2282631440997013
1089165,0.22769514150818904
1543840,0.22747406521697774
657817,0.22644106858808186
1139729,0.22575250715872924
1502758,0.22560277948592414
1309152,0.22519741247282465
1533854,0.22444531928071207
1545201,0.22444287411571967
1382519,0.2234712590268939
1230261,0.22312596564778883
1014568,0.22308325017306915
1249924,0.22199815322171113
1499673,0.22165075288202465
400368,0.22141792347795622
1534016,0.2205839161764591
1541412,0.22017881804115463
1429148,0.21971697905081092
1357704,0.21965444547991975
1457360,0.21878271640329283
1388087,0.2186128902991127
1173389,0.21806855659159247
1539662,0.21773689300795387
1446558,0.21771682372276288
1536640,0.21765086257540942
1407324,0.2174076491037709
384337,0.21728836803147847
1393656,0.21686683840351684
527860,0.2167657101160147
1228326,0.21641646122001787
1536620,0.21571775977757232
1539966,0.2155891589545271
1529252,0.21545931718409395
1400938,0.21541594232281355
1351453,0.2145083939610055
1138332,0.21385559834927217
1245875,0.21385559834927217
1541322,0.21301540363747937
1126850,0.2124565004589462
1283037,0.2124565004589462
1539196,0.21230315292522864
1022200,0.21225322589301807
1401082,0.21184847678228033
1395230,0.21164853296695813
1179683,0.21116812894166004
1027017,0.21116812894166004
1212249,0.21116812894166004
1124484,0.21116812894166004
1367493,0.21023293377629387
1232389,0.21016905479608064
1341723,0.20990002078057232
677280,0.20980489351842332
993490,0.2096016189524952
223524,0.20947163777463815
1297577,0.20929954348873725
1294760,0.20929954348873725
720560,0.20891046645838166
1097264,0.20834556026084364
455178,0.20751744785555776
1539273,0.20674037141958285
1532999,0.20668875076351956
515929,0.20634617668732796
1437249,0.20606409251743732
1400694,0.20601389865112182
641082,0.20593568583596367
1541067,0.20582615338471852
1374155,0.2049796849066821
1386891,0.2046667604448971
1401158,0.20456965837006896
1369077,0.20417779248123008
1507243,0.2040541365346249
1513170,0.20381231296029761
1539754,0.20329051380588956
1536618,0.20253056926497312
1527332,0.2023881634814233
512429,0.2023730285877512
1542802,0.20205032162734254
1383881,0.20128329027091565
505788,0.20110970771854694
1218311,0.19990984109251034
1538928,0.199551121166822
273750,0.19908305877159926
323415,0.1986180669605395
1013240,0.19837519874045825
1448400,0.1981463826333535
279050,0.19724709997417536
875034,0.19687280594642656
76895,0.19662929937159312
201633,0.19654227612326539
1178553,0.19637222786962102
1540301,0.19611343338010376
847704,0.1961093535205466
1254928,0.19568473756045915
1053217,0.1955355291292404
908668,0.19521077880996351
1538092,0.19475052754718433
1536930,0.19475052754718433
1008380,0.1946162226517883
1544478,0.19444607283306503
1118592,0.19371505531810487
1538693,0.19371483105751117
1401747,0.19366078511416843
1126443,0.19301641329202515
1532671,0.19251492904258646
1403282,0.1923163030295559
1404600,0.1916677863565951
1541061,0.1914612547298608
215680,0.1913851860656227
147454,0.19090668118900947
154399,0.19090668118900947
1449809,0.19058776276422934
1355785,0.19032259978557867
1126890,0.19017738352273558
428589,0.19004430792569718
1398233,0.18995838711076032
1537523,0.1897465770892572
1537256,0.1897465770892572
1545899,0.1897465770892572
1537951,0.1897465770892572
1232388,0.1895742788287164
1117910,0.1894442758273939
1297131,0.18937546346099945
85045,0.18907072239158557
1309665,0.18900121001811493
1392508,0.1888746784647307
1113919,0.18850576392004556
1458605,0.18835866514826113
1175125,0.1882515275059651
422761,0.18715904001479805
449843,0.18709509456476162
1132575,0.18689590714943616
867700,0.18686240201942944
941352,0.18684724055307567
901163,0.18684724055307567
1384962,0.18607986442403412
463927,0.18538795266770727
240929,0.18491837931212138
1496561,0.1846888350520907
1382677,0.18454674247314815
660317,0.18437449175792042
1546311,0.18433662986491847
1516194,0.18416273872635272
1441418,0.18416108147482155
1532122,0.18363201618023248
1392028,0.18325776489740708
1538722,0.18311707637082078
1540550,0.18306484449607652
1531228,0.18228150592853942
1118142,0.181656078533106
247064,0.1815839263140717
1523198,0.18139176475322902
911985,0.18103369521385188
